gender,age,age_o,d_age,samerace,importance_same_race,importance_same_religion,pref_o_attractive,pref_o_sincere,pref_o_intelligence,pref_o_funny,pref_o_ambitious,pref_o_shared_interests,attractive_o,sinsere_o,intelligence_o,funny_o,ambitous_o,shared_interests_o,attractive_important,sincere_important,intellicence_important,funny_important,ambtition_important,shared_interests_important,attractive,sincere,intelligence,funny,ambition,attractive_partner,sincere_partner,intelligence_partner,funny_partner,ambition_partner,shared_interests_partner,sports,tvsports,exercise,dining,museums,art,hiking,gaming,clubbing,reading,tv,theater,movies,concerts,music,shopping,yoga,interests_correlate,expected_happy_with_sd_people,expected_num_interested_in_me,expected_num_matches,like,guess_prob_liked,met,decision,decision_o,match
1,23,27,4,0,5,10,20,20,20,10,10,20,3,4,5,4,4,2,25,10,35,15,0,15,6,8,2,10,2,2,2,3,2,2,1,6,6,7,3,4,3,6,5,4,5,7,1,6,1,2,2,1,-0.52,3,2,1,2,1,0,0,0,0
1,23,21,2,0,5,10,10,20,40,10,10,10,7,6,5,4,4,4,25,10,35,15,0,15,6,8,2,10,2,4,6,4,1,1,1,6,6,7,3,4,3,6,5,4,5,7,1,6,1,2,2,1,-0.57,3,2,1,2,5,0,0,0,0
1,23,25,2,1,5,10,20,20,15,15,15,15,6,5,8,7,10,8,25,10,35,15,0,15,6,8,2,10,2,6,4,7,6,2,2,6,6,7,3,4,3,6,5,4,5,7,1,6,1,2,2,1,0.11,3,2,1,3,3,0,0,0,0
1,23,23,0,1,5,10,20,20,20,15,15,10,6,7,6,5,6,6,25,10,35,15,0,15,6,8,2,10,2,7,3,5,5,3,2,6,6,7,3,4,3,6,5,4,5,7,1,6,1,2,2,1,0.05,3,2,1,6,6,0,1,0,0
1,23,22,1,0,5,10,17,10,18,20,25,10,1,2,6,1,6,2,25,10,35,15,0,15,6,8,2,10,2,8,4,4,7,5,3,6,6,7,3,4,3,6,5,4,5,7,1,6,1,2,2,1,0.2,3,2,1,6,2,0,1,0,0
1,23,22,1,1,5,10,20,22,18,15,15,10,6,7,7,4,6,6,25,10,35,15,0,15,6,8,2,10,2,5,8,5,3,3,3,6,6,7,3,4,3,6,5,4,5,7,1,6,1,2,2,1,-0.05,3,2,1,6,5,0,0,1,0
1,23,23,0,1,5,10,10,20,20,20,20,10,5,5,5,2,4,3,25,10,35,15,0,15,6,8,2,10,2,3,5,6,2,6,4,6,6,7,3,4,3,6,5,4,5,7,1,6,1,2,2,1,-0.27,3,2,1,4,7,0,0,0,0
1,23,24,1,1,5,10,35,10,20,20,10,5,4,6,5,5,5,5,25,10,35,15,0,15,6,8,2,10,2,7,7,7,4,5,5,6,6,7,3,4,3,6,5,4,5,7,1,6,1,2,2,1,-0.35,3,2,1,6,5,0,1,0,0
1,23,27,4,0,5,10,50,0,50,0,0,0,5,6,7,6,7,5,25,10,35,15,0,15,6,8,2,10,2,8,7,7,9,5,4,6,6,7,3,4,3,6,5,4,5,7,1,6,1,2,2,1,-0.41,3,2,1,8,1,0,0,0,0
1,23,30,7,1,5,10,30,20,30,10,0,10,7,5,9,1,9,2,25,10,35,15,0,15,6,8,2,10,2,6,9,8,6,5,4,6,6,7,3,4,3,6,5,4,5,7,1,6,1,2,2,1,0.3,3,2,1,6,6,0,0,0,0
1,23,21,2,0,5,10,30,5,30,15,15,5,3,3,4,2,2,2,25,10,35,15,0,15,6,8,2,10,2,6,6,8,2,8,1,6,6,7,3,4,3,6,5,4,5,7,1,6,1,2,2,1,-0.19,3,2,1,6,4,0,0,0,0
1,23,25,2,1,5,10,20,23,23,22,7,5,8,8,6,6,7,6,25,10,35,15,0,15,6,8,2,10,2,8,4,8,1,7,1,6,6,7,3,4,3,6,5,4,5,7,1,6,1,2,2,1,0.09,3,2,1,3,2,0,0,1,0
1,23,26,3,1,5,10,20,25,20,15,15,5,5,2,6,2,5,4,25,10,35,15,0,15,6,8,2,10,2,5,6,8,5,5,2,6,6,7,3,4,3,6,5,4,5,7,1,6,1,2,2,1,-0.47,3,2,1,5,4,0,1,1,1
1,23,27,4,1,5,10,10,10,30,25,10,15,7,4,7,7,6,8,25,10,35,15,0,15,6,8,2,10,2,2,9,9,3,7,7,6,6,7,3,4,3,6,5,4,5,7,1,6,1,2,2,1,-0.47,3,2,1,7,8,1,0,1,0
1,23,23,0,0,5,10,50,10,20,10,10,0,8,7,9,8,8,3,25,10,35,15,0,15,6,8,2,10,2,6,8,8,6,7,7,6,6,7,3,4,3,6,5,4,5,7,1,6,1,2,2,1,-0.3,3,2,1,8,6,1,0,0,0
1,21,21,0,0,10,9,12,18,20,16,16,18,5,8,8,5,8,2,15,20,15,30,5,15,5,8,6,8,7,6,6,8,6,7,6,8,5,3,6,3,4,3,3,3,3,7,4,6,3,5,4,2,0.62,5,1,2,6,3,0,0,0,0
1,21,27,6,0,10,9,20,20,20,10,10,20,3,6,7,5,5,4,15,20,15,30,5,15,5,8,6,8,7,4,6,7,6,5,5,8,5,3,6,3,4,3,3,3,3,7,4,6,3,5,4,2,0.03,5,1,2,4,2,0,0,0,0
1,21,21,0,0,10,9,10,20,40,10,10,10,6,6,5,7,5,6,15,20,15,30,5,15,5,8,6,8,7,7,7,6,6,6,5,8,5,3,6,3,4,3,3,3,3,7,4,6,3,5,4,2,-0.13,5,1,2,5,2,0,0,0,0
1,21,25,4,1,10,9,20,20,15,15,15,15,5,4,7,5,9,7,15,20,15,30,5,15,5,8,6,8,7,8,7,7,7,6,6,8,5,3,6,3,4,3,3,3,3,7,4,6,3,5,4,2,0.28,5,1,2,7,3,0,1,0,0
1,21,23,2,1,10,9,20,20,20,15,15,10,2,7,6,4,4,4,15,20,15,30,5,15,5,8,6,8,7,8,7,7,7,6,6,8,5,3,6,3,4,3,3,3,3,7,4,6,3,5,4,2,0.06,5,1,2,7,3,0,1,0,0
1,21,22,1,0,10,9,17,10,18,20,25,10,1,3,7,1,4,2,15,20,15,30,5,15,5,8,6,8,7,8,7,7,6,6,7,8,5,3,6,3,4,3,3,3,3,7,4,6,3,5,4,2,-0.31,5,1,2,7,3,0,1,0,0
1,21,22,1,1,10,9,20,22,18,15,15,10,6,8,8,5,7,5,15,20,15,30,5,15,5,8,6,8,7,5,7,6,7,5,5,8,5,3,6,3,4,3,3,3,3,7,4,6,3,5,4,2,0.42,5,1,2,5,4,0,0,1,0
1,21,23,2,1,10,9,10,20,20,20,20,10,3,7,8,6,7,5,15,20,15,30,5,15,5,8,6,8,7,6,7,7,6,6,4,8,5,3,6,3,4,3,3,3,3,7,4,6,3,5,4,2,0.11,5,1,2,5,4,0,0,0,0
1,21,24,3,1,10,9,35,10,20,20,10,5,3,8,8,5,5,5,15,20,15,30,5,15,5,8,6,8,7,8,8,8,6,7,5,8,5,3,6,3,4,3,3,3,3,7,4,6,3,5,4,2,0.03,5,1,2,7,2,1,1,0,0
1,21,27,6,0,10,9,50,0,50,0,0,0,4,7,6,6,9,4,15,20,15,30,5,15,5,8,6,8,7,6,7,7,7,6,5,8,5,3,6,3,4,3,3,3,3,7,4,6,3,5,4,2,0.17,5,1,2,7,3,0,1,0,0
1,21,30,9,1,10,9,30,20,30,10,0,10,9,9,8,9,7,9,15,20,15,30,5,15,5,8,6,8,7,5,7,6,6,6,6,8,5,3,6,3,4,3,3,3,3,7,4,6,3,5,4,2,-0.22,5,1,2,5,3,0,0,1,0
1,21,21,0,0,10,9,30,5,30,15,15,5,4,4,5,4,5,3,15,20,15,30,5,15,5,8,6,8,7,6,6,6,5,5,5,8,5,3,6,3,4,3,3,3,3,7,4,6,3,5,4,2,0.35,5,1,2,5,3,0,0,0,0
1,21,25,4,1,10,9,20,23,23,22,7,5,6,7,10,7,7,9,15,20,15,30,5,15,5,8,6,8,7,7,7,8,6,6,5,8,5,3,6,3,4,3,3,3,3,7,4,6,3,5,4,2,0.43,5,1,2,6,4,0,1,0,0
1,21,26,5,1,10,9,20,25,20,15,15,5,1,5,5,2,5,2,15,20,15,30,5,15,5,8,6,8,7,6,6,6,7,5,5,8,5,3,6,3,4,3,3,3,3,7,4,6,3,5,4,2,-0.15,5,1,2,6,3,0,1,0,0
1,21,23,2,0,10,9,50,10,20,10,10,0,2,9,9,3,8,3,15,20,15,30,5,15,5,8,6,8,7,7,7,7,7,7,5,8,5,3,6,3,4,3,3,3,3,7,4,6,3,5,4,2,0.32,5,1,2,5,3,0,0,0,0
1,28,21,7,0,2,2,12,18,20,16,16,18,6,8,7,7,7,2,40,15,20,10,5,10,8,9,8,8,8,6,8,8,7,7,6,8,4,3,10,9,8,8,4,4,9,5,7,9,9,9,7,3,-0.08,6,9,8,7,7,0,0,0,0
1,28,27,1,0,2,2,20,20,20,10,10,20,7,7,8,6,7,8,40,15,20,10,5,10,8,9,8,8,8,6,8,8,7,8,6,8,4,3,10,9,8,8,4,4,9,5,7,9,9,9,7,3,0.5,6,9,8,7,5,0,0,1,0
1,28,25,3,1,2,2,20,20,15,15,15,15,7,8,9,7,8,5,40,15,20,10,5,10,8,9,8,8,8,9,8,8,8,8,7,8,4,3,10,9,8,8,4,4,9,5,7,9,9,9,7,3,0.11,6,9,8,8,8,0,1,0,0
1,28,23,5,1,2,2,20,20,20,15,15,10,6,8,8,6,7,5,40,15,20,10,5,10,8,9,8,8,8,9,9,9,9,8,8,8,4,3,10,9,8,8,4,4,9,5,7,9,9,9,7,3,0.08,6,9,8,8,8,0,1,0,0
1,28,22,6,0,2,2,17,10,18,20,25,10,6,4,8,3,8,2,40,15,20,10,5,10,8,9,8,8,8,8,8,8,8,8,7,8,4,3,10,9,8,8,4,4,9,5,7,9,9,9,7,3,-0.07,6,9,8,8,8,0,1,0,0
1,28,23,5,1,2,2,10,20,20,20,20,10,7,7,8,7,9,7,40,15,20,10,5,10,8,9,8,8,8,6,8,8,7,8,6,8,4,3,10,9,8,8,4,4,9,5,7,9,9,9,7,3,0.16,6,9,8,7,5,0,0,1,0
1,28,24,4,1,2,2,35,10,20,20,10,5,7,7,7,6,6,6,40,15,20,10,5,10,8,9,8,8,8,8,8,9,8,9,7,8,4,3,10,9,8,8,4,4,9,5,7,9,9,9,7,3,0.4,6,9,8,8,8,0,1,0,0
1,28,27,1,0,2,2,50,0,50,0,0,0,7,6,9,8,9,9,40,15,20,10,5,10,8,9,8,8,8,8,9,9,8,9,7,8,4,3,10,9,8,8,4,4,9,5,7,9,9,9,7,3,0.5,6,9,8,7,7,0,1,0,0
1,28,30,2,1,2,2,30,20,30,10,0,10,8,7,5,6,7,4,40,15,20,10,5,10,8,9,8,8,8,7,9,9,7,9,7,8,4,3,10,9,8,8,4,4,9,5,7,9,9,9,7,3,-0.24,6,9,8,7,8,0,0,0,0
1,28,21,7,0,2,2,30,5,30,15,15,5,5,4,6,3,7,3,40,15,20,10,5,10,8,9,8,8,8,8,8,8,8,8,7,8,4,3,10,9,8,8,4,4,9,5,7,9,9,9,7,3,0.24,6,9,8,8,7,0,1,0,0
1,28,25,3,1,2,2,20,23,23,22,7,5,8,8,8,8,8,6,40,15,20,10,5,10,8,9,8,8,8,8,7,8,8,8,6,8,4,3,10,9,8,8,4,4,9,5,7,9,9,9,7,3,-0.2,6,9,8,8,6,0,1,1,1
1,28,26,2,1,2,2,20,25,20,15,15,5,9,8,8,5,6,7,40,15,20,10,5,10,8,9,8,8,8,7,8,8,7,8,6,8,4,3,10,9,8,8,4,4,9,5,7,9,9,9,7,3,0.77,6,9,8,6,7,0,0,1,0
1,28,27,1,1,2,2,10,10,30,25,10,15,7,7,7,4,7,4,40,15,20,10,5,10,8,9,8,8,8,7,8,8,7,8,7,8,4,3,10,9,8,8,4,4,9,5,7,9,9,9,7,3,0.46,6,9,8,7,7,0,0,1,0
1,28,23,5,0,2,2,50,10,20,10,10,0,3,9,9,3,9,5,40,15,20,10,5,10,8,9,8,8,8,6,9,9,8,9,6,8,4,3,10,9,8,8,4,4,9,5,7,9,9,9,7,3,0.22,6,9,8,6,6,0,0,0,0
1,28,21,7,0,1,1,12,18,20,16,16,18,6,8,7,6,8,2,40,20,20,20,0,0,8,9,8,8,8,5,7,7,7,7,5,5,2,2,8,7,8,8,1,3,7,1,8,6,9,9,1,3,-0.2,7,5,2,5,5,0,0,0,0
1,28,27,1,0,1,1,20,20,20,10,10,20,4,5,5,4,5,4,40,20,20,20,0,0,8,9,8,8,8,4,7,7,6,6,5,5,2,2,8,7,8,8,1,3,7,1,8,6,9,9,1,3,0.33,7,5,2,6,4,0,0,0,0
1,28,21,7,0,1,1,10,20,40,10,10,10,6,7,6,6,5,5,40,20,20,20,0,0,8,9,8,8,8,6,7,7,7,9,7,5,2,2,8,7,8,8,1,3,7,1,8,6,9,9,1,3,0.35,7,5,2,7,5,0,1,0,0
1,28,25,3,1,1,1,20,20,15,15,15,15,5,8,8,6,9,6,40,20,20,20,0,0,8,9,8,8,8,8,9,9,9,7,5,5,2,2,8,7,8,8,1,3,7,1,8,6,9,9,1,3,-0.15,7,5,2,7,5,0,1,0,0
1,28,23,5,1,1,1,20,20,20,15,15,10,2,8,7,2,7,2,40,20,20,20,0,0,8,9,8,8,8,8,8,7,8,7,6,5,2,2,8,7,8,8,1,3,7,1,8,6,9,9,1,3,0.16,7,5,2,7,4,0,1,0,0
1,28,22,6,0,1,1,17,10,18,20,25,10,2,4,7,3,6,2,40,20,20,20,0,0,8,9,8,8,8,9,9,8,9,8,7,5,2,2,8,7,8,8,1,3,7,1,8,6,9,9,1,3,-0.06,7,5,2,8,5,0,1,0,0
1,28,22,6,1,1,1,20,22,18,15,15,10,6,7,6,4,6,5,40,20,20,20,0,0,8,9,8,8,8,5,8,7,7,7,5,5,2,2,8,7,8,8,1,3,7,1,8,6,9,9,1,3,-0.16,7,5,2,6,6,0,0,0,0
1,28,23,5,1,1,1,10,20,20,20,20,10,3,5,8,4,7,6,40,20,20,20,0,0,8,9,8,8,8,6,8,8,7,8,6,5,2,2,8,7,8,8,1,3,7,1,8,6,9,9,1,3,0.21,7,5,2,6,5,0,0,0,0
1,28,24,4,1,1,1,35,10,20,20,10,5,4,5,6,4,5,5,40,20,20,20,0,0,8,9,8,8,8,8,8,8,8,7,7,5,2,2,8,7,8,8,1,3,7,1,8,6,9,9,1,3,0.26,7,5,2,7,6,0,1,0,0
1,28,27,1,0,1,1,50,0,50,0,0,0,7,6,9,8,9,9,40,20,20,20,0,0,8,9,8,8,8,7,8,8,7,8,6,5,2,2,8,7,8,8,1,3,7,1,8,6,9,9,1,3,0.19,7,5,2,7,5,0,1,0,0
1,28,30,2,1,1,1,30,20,30,10,0,10,5,6,5,5,6,8,40,20,20,20,0,0,8,9,8,8,8,5,8,8,7,7,7,5,2,2,8,7,8,8,1,3,7,1,8,6,9,9,1,3,-0.29,7,5,2,6,5,0,0,0,0
1,28,21,7,0,1,1,30,5,30,15,15,5,4,6,6,5,7,3,40,20,20,20,0,0,8,9,8,8,8,8,8,7,8,7,7,5,2,2,8,7,8,8,1,3,7,1,8,6,9,9,1,3,0.16,7,5,2,7,7,0,1,0,0
1,28,25,3,1,1,1,20,23,23,22,7,5,6,8,8,6,7,9,40,20,20,20,0,0,8,9,8,8,8,8,8,9,7,8,7,5,2,2,8,7,8,8,1,3,7,1,8,6,9,9,1,3,-0.29,7,5,2,7,6,0,1,0,0
1,28,26,2,1,1,1,20,25,20,15,15,5,3,4,6,4,5,2,40,20,20,20,0,0,8,9,8,8,8,9,8,7,6,7,6,5,2,2,8,7,8,8,1,3,7,1,8,6,9,9,1,3,0.83,7,5,2,7,6,0,0,0,0
1,28,27,1,1,1,1,10,10,30,25,10,15,4,3,4,2,3,3,40,20,20,20,0,0,8,9,8,8,8,6,8,7,6,8,6,5,2,2,8,7,8,8,1,3,7,1,8,6,9,9,1,3,0.68,7,5,2,7,5,0,0,0,0
1,28,23,5,0,1,1,50,10,20,10,10,0,3,9,9,5,9,5,40,20,20,20,0,0,8,9,8,8,8,6,8,9,7,8,6,5,2,2,8,7,8,8,1,3,7,1,8,6,9,9,1,3,0.11,7,5,2,6,3,0,0,0,0
1,23,21,2,0,1,1,12,18,20,16,16,18,5,9,9,8,9,5,20,25,25,10,10,10,6,10,10,9,10,5,8,10,7,9,5,10,8,4,5,5,4,1,6,10,9,7,5,10,7,10,5,1,0.39,7,5,2,6,6,0,0,0,0
1,23,27,4,1,1,1,20,20,20,10,10,20,6,7,7,7,7,7,20,25,25,10,10,10,6,10,10,9,10,5,8,9,7,10,8,10,8,4,5,5,4,1,6,10,9,7,5,10,7,10,5,1,0.16,7,5,2,7,7,0,0,1,0
1,23,21,2,0,1,1,10,20,40,10,10,10,6,8,7,6,7,5,20,25,25,10,10,10,6,10,10,9,10,6,9,10,8,10,7,10,8,4,5,5,4,1,6,10,9,7,5,10,7,10,5,1,0.1,7,5,2,7,7,0,0,0,0
1,23,25,2,0,1,1,20,20,15,15,15,15,7,7,7,8,8,6,20,25,25,10,10,10,6,10,10,9,10,8,9,8,10,9,8,10,8,4,5,5,4,1,6,10,9,7,5,10,7,10,5,1,0.53,7,5,2,9,6,0,1,0,0
1,23,23,0,0,1,1,20,20,20,15,15,10,6,6,6,6,6,4,20,25,25,10,10,10,6,10,10,9,10,8,9,8,9,9,8,10,8,4,5,5,4,1,6,10,9,7,5,10,7,10,5,1,0.03,7,5,2,9,7,0,1,0,0
1,23,22,1,0,1,1,17,10,18,20,25,10,5,6,6,4,3,4,20,25,25,10,10,10,6,10,10,9,10,9,8,9,10,9,8,10,8,4,5,5,4,1,6,10,9,7,5,10,7,10,5,1,-0.16,7,5,2,10,7,0,1,0,0
1,23,22,1,0,1,1,20,22,18,15,15,10,6,8,7,6,5,3,20,25,25,10,10,10,6,10,10,9,10,6,8,8,8,9,6,10,8,4,5,5,4,1,6,10,9,7,5,10,7,10,5,1,0.52,7,5,2,7,8,0,0,1,0
1,23,23,0,0,1,1,10,20,20,20,20,10,7,7,8,8,7,8,20,25,25,10,10,10,6,10,10,9,10,7,9,10,10,10,10,10,8,4,5,5,4,1,6,10,9,7,5,10,7,10,5,1,0.49,7,5,2,8,9,0,1,1,1
1,23,24,1,0,1,1,35,10,20,20,10,5,9,8,7,10,9,8,20,25,25,10,10,10,6,10,10,9,10,8,10,10,10,10,8,10,8,4,5,5,4,1,6,10,9,7,5,10,7,10,5,1,-0.32,7,5,2,10,10,1,1,1,1
1,23,27,4,0,1,1,50,0,50,0,0,0,8,8,7,9,7,5,20,25,25,10,10,10,6,10,10,9,10,6,8,10,8,7,7,10,8,4,5,5,4,1,6,10,9,7,5,10,7,10,5,1,0.2,7,5,2,8,7,0,0,0,0
1,23,30,7,0,1,1,30,20,30,10,0,10,7,7,6,6,6,4,20,25,25,10,10,10,6,10,10,9,10,6,9,9,8,8,7,10,8,4,5,5,4,1,6,10,9,7,5,10,7,10,5,1,-0.15,7,5,2,8,7,0,0,0,0
1,23,21,2,0,1,1,30,5,30,15,15,5,4,4,5,6,6,5,20,25,25,10,10,10,6,10,10,9,10,8,9,10,9,10,9,10,8,4,5,5,4,1,6,10,9,7,5,10,7,10,5,1,0.5,7,5,2,10,10,0,1,0,0
1,23,25,2,0,1,1,20,23,23,22,7,5,6,8,8,8,8,6,20,25,25,10,10,10,6,10,10,9,10,8,8,8,9,9,8,10,8,4,5,5,4,1,6,10,9,7,5,10,7,10,5,1,0.33,7,5,2,8,5,0,1,0,0
1,23,26,3,0,1,1,20,25,20,15,15,5,5,6,8,6,8,4,20,25,25,10,10,10,6,10,10,9,10,6,9,9,8,9,7,10,8,4,5,5,4,1,6,10,9,7,5,10,7,10,5,1,-0.12,7,5,2,7,8,0,1,0,0
1,23,23,0,1,1,1,50,10,20,10,10,0,8,8,8,8,9,8,20,25,25,10,10,10,6,10,10,9,10,8,10,10,10,10,10,10,8,4,5,5,4,1,6,10,9,7,5,10,7,10,5,1,0.11,7,5,2,10,10,1,1,1,1
0,23,29,6,0,10,9,20,25,15,15,53,20,7,6,6,7,9,5,17,18,18,15,17,15,10,10,9,8,5,2,6,2,3,2,3,2,1,10,10,5,5,2,1,7,6,8,8,7,6,9,10,4,0.26,3,15,3,2,5,0,0,1,0
0,23,22,1,0,10,9,20,15,20,20,5,10,8,8,7,7,7,5,17,18,18,15,17,15,10,10,9,8,5,3,9,9,7,9,7,2,1,10,10,5,5,2,1,7,6,8,8,7,6,9,10,4,-0.15,3,15,3,5,6,0,0,1,0
0,23,26,3,1,10,9,25,10,20,20,15,10,8,6,7,7,7,5,17,18,18,15,17,15,10,10,9,8,5,4,7,9,9,10,7,2,1,10,10,5,5,2,1,7,6,8,8,7,6,9,10,4,0.07,3,15,3,9,9,0,1,1,1
0,23,21,2,1,10,9,60,15,0,15,0,10,9,8,8,10,9,6,17,18,18,15,17,15,10,10,9,8,5,3,10,8,6,7,7,2,1,10,10,5,5,2,1,7,6,8,8,7,6,9,10,4,-0.37,3,15,3,5,10,0,0,1,0
0,23,22,1,1,10,9,21,20,19,20,10,10,7,8,7,5,7,5,17,18,18,15,17,15,10,10,9,8,5,3,10,5,3,5,4,2,1,10,10,5,5,2,1,7,6,8,8,7,6,9,10,4,0.65,3,15,3,3,10,0,0,1,0
0,23,22,1,1,10,9,30,10,20,30,0,10,7,7,6,5,4,5,17,18,18,15,17,15,10,10,9,8,5,4,10,9,8,9,7,2,1,10,10,5,5,2,1,7,6,8,8,7,6,9,10,4,-0.31,3,15,3,6,8,0,1,0,0
0,23,25,2,1,10,9,30,0,30,30,10,0,8,10,8,8,10,5,17,18,18,15,17,15,10,10,9,8,5,3,10,7,3,5,2,2,1,10,10,5,5,2,1,7,6,8,8,7,6,9,10,4,-0.06,3,15,3,3,3,0,0,0,0
0,23,24,1,0,10,9,20,20,20,20,10,10,8,6,6,7,7,5,17,18,18,15,17,15,10,10,9,8,5,3,10,9,2,9,3,2,1,10,10,5,5,2,1,7,6,8,8,7,6,9,10,4,0.37,3,15,3,3,6,0,0,1,0
0,22,29,7,0,10,10,20,25,15,15,53,20,4,7,7,6,6,5,10,20,20,20,15,15,6,10,10,9,10,8,7,7,7,7,7,4,4,5,9,9,9,9,1,5,9,9,9,9,9,9,9,9,0.23,9,12,3,8,7,0,0,0,0
0,22,22,0,0,10,10,20,15,20,20,5,10,5,10,7,5,4,1,10,20,20,20,15,15,6,10,10,9,10,8,8,8,7,8,1,4,4,5,9,9,9,9,1,5,9,9,9,9,9,9,9,9,-0.01,9,12,3,5,5,0,0,0,0
0,22,27,5,0,10,10,21,17,22,20,8,13,5,6,6,5,5,4,10,20,20,20,15,15,6,10,10,9,10,7,6,9,7,7,7,4,4,5,9,9,9,9,1,5,9,9,9,9,9,9,9,9,0.68,9,12,3,8,7,0,0,0,0
0,22,26,4,1,10,10,25,10,20,20,15,10,5,8,7,5,5,4,10,20,20,20,15,15,6,10,10,9,10,8,10,10,10,10,10,4,4,5,9,9,9,9,1,5,9,9,9,9,9,9,9,9,0.02,9,12,3,10,8,0,1,0,0
0,22,21,1,1,10,10,60,15,0,15,0,10,6,9,8,6,8,6,10,20,20,20,15,15,6,10,10,9,10,10,9,9,8,8,7,4,4,5,9,9,9,9,1,5,9,9,9,9,9,9,9,9,-0.34,9,12,3,8,7,0,1,1,1
0,22,22,0,1,10,10,21,20,19,20,10,10,5,8,8,7,7,7,10,20,20,20,15,15,6,10,10,9,10,10,10,10,10,9,9,4,4,5,9,9,9,9,1,5,9,9,9,9,9,9,9,9,0.44,9,12,3,8,7,0,1,0,0
0,22,22,0,1,10,10,30,10,20,30,0,10,6,8,6,6,6,5,10,20,20,20,15,15,6,10,10,9,10,10,10,10,10,10,9,4,4,5,9,9,9,9,1,5,9,9,9,9,9,9,9,9,-0.58,9,12,3,8,7,0,1,0,0
0,22,25,3,1,10,10,30,0,30,30,10,0,7,6,6,8,6,5,10,20,20,20,15,15,6,10,10,9,10,8,9,10,10,9,10,4,4,5,9,9,9,9,1,5,9,9,9,9,9,9,9,9,0.34,9,12,3,9,8,3,0,0,0
0,22,24,2,0,10,10,20,20,20,20,10,10,6,8,7,6,5,5,10,20,20,20,15,15,6,10,10,9,10,8,8,10,10,9,7,4,4,5,9,9,9,9,1,5,9,9,9,9,9,9,9,9,0.23,9,12,3,8,8,0,0,1,0
0,29,27,2,0,3,10,21,17,22,20,8,13,3,6,5,4,6,4,5,20,25,15,15,20,7,9,9,9,9,5,1,9,1,1,1,3,1,9,9,5,5,3,1,5,5,2,10,7,6,9,5,5,0.28,4,10,2,2,1,0,0,0,0
0,29,26,3,0,3,10,25,10,20,20,15,10,6,6,6,8,6,5,5,20,25,15,15,20,7,9,9,9,9,6,10,10,8,8,8,3,1,9,9,5,5,3,1,5,5,2,10,7,6,9,5,5,0.45,4,10,2,6,2,0,0,0,0
0,29,21,8,0,3,10,60,15,0,15,0,10,4,8,6,6,5,1,5,20,25,15,15,20,7,9,9,9,9,2,10,10,1,7,2,3,1,9,9,5,5,3,1,5,5,2,10,7,6,9,5,5,-0.34,4,10,2,3,1,0,0,0,0
0,29,22,7,0,3,10,21,20,19,20,10,10,5,8,7,6,5,5,5,20,25,15,15,20,7,9,9,9,9,10,4,8,1,1,3,3,1,9,9,5,5,3,1,5,5,2,10,7,6,9,5,5,0.61,4,10,2,3,1,0,0,0,0
0,29,25,4,0,3,10,30,0,30,30,10,0,6,8,8,7,7,5,5,20,25,15,15,20,7,9,9,9,9,9,10,10,9,10,8,3,1,9,9,5,5,3,1,5,5,2,10,7,6,9,5,5,0.41,4,10,2,8,8,0,1,0,0
0,28,22,6,0,1,5,20,15,20,20,5,10,0,6,5,4,3,2,15,15,20,15,15,20,7,10,7,10,7,6,8,7,8,7,3,1,1,5,10,10,10,5,1,5,10,6,10,10,8,10,8,7,-0.04,5,5,1,5,4,0,0,0,0
0,28,27,1,0,1,5,21,17,22,20,8,13,4,6,6,5,5,2,15,15,20,15,15,20,7,10,7,10,7,7,7,8,7,8,6,1,1,5,10,10,10,5,1,5,10,6,10,10,8,10,8,7,0.8,5,5,1,5,3,0,0,0,0
0,28,28,0,1,1,5,50,10,30,10,0,0,2,8,8,4,6,3,15,15,20,15,15,20,7,10,7,10,7,8,8,8,8,8,5,1,1,5,10,10,10,5,1,5,10,6,10,10,8,10,8,7,-0.18,5,5,1,8,4,0,1,0,0
0,28,26,2,1,1,5,25,10,20,20,15,10,5,8,9,7,5,5,15,15,20,15,15,20,7,10,7,10,7,6,5,6,8,8,4,1,1,5,10,10,10,5,1,5,10,6,10,10,8,10,8,7,0.14,5,5,1,5,2,0,0,0,0
0,28,21,7,1,1,5,60,15,0,15,0,10,6,6,8,7,7,2,15,15,20,15,15,20,7,10,7,10,7,6,9,8,8,8,5,1,1,5,10,10,10,5,1,5,10,6,10,10,8,10,8,7,-0.47,5,5,1,6,4,0,1,1,1
0,28,22,6,1,1,5,21,20,19,20,10,10,5,8,7,5,6,5,15,15,20,15,15,20,7,10,7,10,7,7,7,8,8,8,5,1,1,5,10,10,10,5,1,5,10,6,10,10,8,10,8,7,0.41,5,5,1,6,4,0,0,0,0
0,28,22,6,1,1,5,30,10,20,30,0,10,3,7,7,3,6,5,15,15,20,15,15,20,7,10,7,10,7,6,5,7,8,9,4,1,1,5,10,10,10,5,1,5,10,6,10,10,8,10,8,7,-0.56,5,5,1,4,2,0,0,0,0
0,28,25,3,1,1,5,30,0,30,30,10,0,5,9,10,7,8,7,15,15,20,15,15,20,7,10,7,10,7,5,8,8,8,7,4,1,1,5,10,10,10,5,1,5,10,6,10,10,8,10,8,7,0.53,5,5,1,7,5,0,0,0,0
0,28,24,4,0,1,5,20,20,20,20,10,10,6,7,8,6,5,7,15,15,20,15,15,20,7,10,7,10,7,6,8,8,8,8,5,1,1,5,10,10,10,5,1,5,10,6,10,10,8,10,8,7,0.28,5,5,1,7,4,0,1,1,1
